,power_output,NYC_demand,Pdifference,PV2G,Pdifference_left,Power_missing,Charging,Discharging,Critical,Driving,Missing_noscale,Blocked_high,Blocked_low,P_Blocked_high,P_Blocked_low,P_driving,Total,P_balance_without,P_balance_with_missing
2013-01-11 23:00:00,4915.65367475,6004.494000000001,-1088.8403252499993,1090.0,-9538.84032525,0,0,477000,169000,446,0,0,8899,0.0,0.33032665181885673,0,989101.4492753624,-81.45974799999931,-81.45974799999931
2013-01-11 23:15:00,4745.815252,5917.275,-1171.4597479999993,1175.0,-7596.459747999999,0,0,380000,128500,600,0,0,9065,0.0,0.3364884929472903,0,792995.0795947901,-53.174402499998905,-53.174402499998905
2013-01-11 23:30:00,4571.119997500001,5799.2944,-1228.174402499999,1230.0,-7728.174402499999,0,0,386500,130000,461,0,0,9175,0.0,0.3405716406829993,0,804121.0124826629,-125.83985699999994,-125.83985699999994
2013-01-11 23:45:00,4396.424743000001,5752.2646,-1355.839857,1365.0,-9680.839856999999,0,0,484500,166500,484,0,0,9249,0.0,0.3433184855233853,0,1019232.8703434648,-59.7158115000002,-59.7158115000002
2013-01-12 00:00:00,4221.7294885,5646.4453,-1424.7158115000002,1430.0,-1424.7158115000002,0,0,71500,0,592,0,0,9740,0.0,0.3615441722345954,0,115980.85260115605,-102.27726599999937,-102.27726599999937
2013-01-12 00:15:00,4047.034234,5579.3115,-1532.2772659999994,1540.0,-1532.2772659999994,0,0,77000,0,0,0,0,9748,0.0,0.36184112843355604,0,120659.60912052119,19.782511000000568,19.782511000000568
2013-01-12 00:30:00,3952.695511,5472.9130000000005,-1520.2174889999994,1530.0,-1520.2174889999994,0,0,76500,0,0,0,0,9748,0.0,0.36184112843355604,0,119876.10516519312,-32.27621199999976,-32.27621199999976
2013-01-12 00:45:00,3858.356788,5420.633000000001,-1562.2762119999998,1570.0,-1562.2762119999998,0,0,78500,0,0,0,0,9748,0.0,0.36184112843355604,0,123010.12098650535,4.695265000000518,4.695265000000518
2013-01-12 01:00:00,3764.0180649999998,5329.3228,-1565.3047349999995,1575.0,-2790.3047349999997,0,0,140000,24500,0,0,0,9718,0.0,0.3607275426874536,0,257323.7719196377,-85.8890579999993,-85.8890579999993
2013-01-12 01:15:00,3669.679342,5330.5684,-1660.8890579999993,1670.0,-3210.8890579999993,0,0,161000,31000,84,0,0,9675,0.0,0.3591314031180401,0,301058.14562598226,22.043052750000243,22.043052750000243
2013-01-12 01:30:00,3604.8745527500014,5252.8315,-1647.9569472499998,1650.0,-3397.9569472499998,0,0,170000,35000,112,0,0,9635,0.0,0.35764662212323683,0,321217.93753271684,-43.02023649999978,-43.02023649999978
2013-01-12 01:45:00,3540.0697634999997,5233.09,-1693.0202364999998,1700.0,-3243.0202364999996,0,0,162500,31000,109,0,0,9897,0.0,0.36737193763919823,0,307835.71512932563,-0.8883257499999218,-0.8883257499999218
2013-01-12 02:00:00,3475.26497425,5176.1533,-1700.88832575,1710.0,-2600.88832575,0,0,130500,18000,100,0,0,10108,0.0,0.3752041573867855,0,239098.13530958645,-20.331815000000688,-20.331815000000688
2013-01-12 02:15:00,3410.4601850000004,5140.792,-1730.3318150000007,1740.0,-2330.3318150000005,0,0,117000,12000,61,0,0,10250,0.0,0.38047512991833704,0,208987.9126826628,3.0997742499994274,3.0997742499994274
2013-01-12 02:30:00,3389.48937425,5126.3896,-1736.9002257500006,1745.0,-3061.9002257500006,0,0,153500,26500,44,0,0,10340,0.0,0.3838158871566444,0,292896.8349842957,6.1835635000002185,6.1835635000002185
2013-01-12 02:45:00,3368.5185635000007,5107.335,-1738.8164364999998,1740.0,-2238.8164365,0,0,112000,10000,83,0,0,10553,0.0,0.39172234595397176,0,201587.34052993133,3.2697527499999524,3.2697527499999524
2013-01-12 03:00:00,3347.54775275,5084.278,-1736.73024725,1740.0,-2136.73024725,0,0,107000,8000,40,0,0,10721,0.0,0.3979584261321455,0,191488.96717967736,13.109942000000274,13.109942000000274
2013-01-12 03:15:00,3326.5769419999992,5053.467000000001,-1726.8900579999997,1735.0,-2401.890058,0,0,120500,13500,21,0,0,10847,0.0,0.4026354862657758,0,224611.74713787955,-68.76966299999981,-68.76966299999981
2013-01-12 03:30:00,3231.009637,5034.7793,-1803.7696629999998,1805.0,-2478.769663,0,0,124000,13500,46,0,0,11012,0.0,0.40876020786933925,0,233235.73857196825,-117.46826800000008,-117.46826800000008
2013-01-12 03:45:00,3135.442332,5057.9106,-1922.468268,1930.0,-2722.468268,0,0,136500,16000,43,0,0,11211,0.0,0.41614699331848554,0,261911.8959581793,-72.53297300000054,-72.53297300000054
2013-01-12 04:00:00,3039.8750269999996,5042.407999999999,-2002.5329730000005,2005.0,-4027.5329730000003,0,0,201500,40500,47,0,0,11391,0.0,0.42282850779510023,0,420557.3474390402,-95.28607799999918,-95.28607799999918
2013-01-12 04:15:00,2944.307722,5044.5938,-2100.286077999999,2110.0,-3800.286077999999,0,0,190500,34000,128,0,0,11708,0.0,0.4345953971789161,0,400425.7150423729,-63.576392000000396,-63.576392000000396
2013-01-12 04:30:00,2869.453908,5043.0303,-2173.5763920000004,2175.0,-5098.576392000001,0,0,255000,58500,102,0,0,11964,0.0,0.44409799554565704,0,567815.6514723678,-95.40920599999981,-95.40920599999981
2013-01-12 04:45:00,2794.6000940000004,5065.0093,-2270.409206,2280.0,-5520.409206,0,0,276500,65000,189,0,0,12279,0.0,0.4557906458797327,0,635711.0281923714,-57.177719999999226,-57.177719999999226
2013-01-12 05:00:00,2719.7462800000008,5056.924,-2337.177719999999,2340.0,-7037.17772,0,0,352000,94000,189,0,0,12596,0.0,0.46755753526354865,0,848833.6276933944,-93.21393399999897,-93.21393399999897
2013-01-12 05:15:00,2644.892466,5078.1064,-2433.213933999999,2435.0,-11408.213934,0,0,570500,179500,277,0,0,12885,0.0,0.4782850779510022,0,1466468.282769633,-162.34811750000017,-162.34811750000017
2013-01-12 05:30:00,2566.6254825,5163.9736,-2597.3481175,2605.0,-16022.3481175,0,0,801500,268500,496,0,0,13436,0.0,0.49873793615441725,0,2216005.5350553505,-134.02550100000008,-134.02550100000008
2013-01-12 05:45:00,2488.358499,5227.384,-2739.025501,2745.0,-15714.025501,0,0,786000,259500,699,0,0,14414,0.0,0.535040831477357,0,2381480.510695865,-132.19948449999993,-132.19948449999993
2013-01-12 06:00:00,2410.0915155,5287.291,-2877.1994845,2885.0,-23502.1994845,0,0,1175500,412500,674,0,0,14928,0.0,0.5541202672605791,0,3773215.7346974774,-182.91176799999948,-182.91176799999948
2013-01-12 06:15:00,2331.824532,5399.7363,-3067.9117679999995,3070.0,-22817.911767999998,0,0,1141000,395000,1016,0,0,15953,0.0,0.5921677802524128,0,4150019.0552602555,-239.09743550000076,-239.09743550000076
2013-01-12 06:30:00,2228.6711645,5537.7686,-3309.0974355000008,3310.0,-37409.0974355,0,0,1870500,682000,945,0,0,16411,0.0,0.6091685226429102,0,7174911.310517531,-170.2918029999987,-170.2918029999987
2013-01-12 06:45:00,2125.5177970000004,5605.8096,-3480.2918029999987,3485.0,-43205.291803,0,0,2160500,794500,1583,0,0,17753,0.0,0.6589829250185598,0,10469187.26985797,-228.07597050000004,-228.07597050000004
2013-01-12 07:00:00,2022.3644295,5735.4404,-3713.0759705,-15855.0,-59188.0759705,19570,0,1981500,1109500,1799,1957,0,18960,0.0,0.7037861915367484,0,13472179.259019576,-19781.153938,-211.15393799999947
2013-01-12 07:15:00,1919.211062,5845.365,-3926.1539380000004,-26495.0,-60901.153938,30430,0,1524500,1139500,2688,3043,0,18925,0.0,0.7024870081662955,0,13472528.627745448,-30707.636157999998,-277.6361579999975
2013-01-12 07:30:00,1748.2058419999996,5960.842,-4212.636157999998,-24155.0,-69287.636158,28370,0,2046500,1301500,2917,2837,0,17328,0.0,0.643207126948775,0,13472011.94921583,-28636.921378,-266.9213779999991
2013-01-12 07:45:00,1577.200622,6059.121999999999,-4481.921378,-16155.0,-67956.921378,20640,0,2366500,1269500,3520,2064,0,16149,0.0,0.5994432071269488,0,13471852.564984182,-20872.605898,-232.60589800000162
2013-01-12 08:00:00,1406.195402,6123.8013,-4717.605898,-12265.0,-69242.605898,16990,0,2613500,1290500,3646,1699,0,15487,0.0,0.5748700816629547,0,13471725.374663765,-17203.587118,-213.58711799999946
2013-01-12 08:15:00,1235.190182,6173.7773,-4938.587117999999,-310.0,-59438.587117999996,5250,0,2710000,1090000,3757,525,0,15584,0.0,0.5784706755753526,0,13471772.60165811,-5446.803766749998,-196.80376674999843
2013-01-12 08:30:00,1111.63763325,6248.4414,-5136.803766749998,3290.0,-58036.803766749996,1850,0,2810000,1058000,3261,185,0,15944,0.0,0.5918337045285821,0,13471741.435035555,-2034.4219154999992,-184.42191549999916
2013-01-12 08:45:00,988.0850845000001,6312.507,-5324.421915499999,5315.0,-52949.4219155,10,0,2647500,952500,3141,1,0,16600,0.0,0.6161841128433556,0,13471871.093207393,-178.02996424999856,-168.02996424999856
2013-01-12 09:00:00,864.5325357500002,6357.5625,-5493.029964249999,3090.0,-52193.029964249996,2410,0,2490000,934000,2769,241,0,17324,0.0,0.6430586488492948,0,13471967.284942314,-2629.917013,-219.91701300000022
2013-01-12 09:15:00,740.9799869999998,6460.897,-5719.917013,5725.0,-44194.917013,0,0,2210000,769500,2556,0,0,18200,0.0,0.6755753526354863,0,12979904.592496768,-94.84395524999854,-94.84395524999854
2013-01-12 09:30:00,661.23004475,6481.0740000000005,-5819.8439552499985,5825.0,-45994.84395525,0,0,2300000,803500,2133,0,0,18575,0.0,0.6894951744617669,0,13415964.377406932,-72.3284975000015,-72.3284975000015
2013-01-12 09:45:00,581.4801025,6478.8086,-5897.3284975000015,445.0,-45872.3284975,5460,0,2021500,799500,2059,546,0,19240,0.0,0.7141796585003712,0,13472387.874490343,-5519.928839749999,-59.92883974999859
2013-01-12 10:00:00,501.73016025,6466.659000000001,-5964.928839749999,-8330.0,-51414.92883975,14300,0,1856500,909000,1987,1430,0,19423,0.0,0.7209725315515961,0,13472435.804701628,-14372.126782,-72.12678199999937
2013-01-12 10:15:00,421.980218,6464.107,-6042.126782,600.0,-40842.126782,5450,0,1770500,696000,2292,545,0,19716,0.0,0.7318485523385301,0,13472731.14355231,-5499.8292710000005,-49.82927100000052
2013-01-12 10:30:00,363.398229,6463.2275,-6099.8292710000005,3920.0,-41549.829271,2180,0,1969000,709000,1749,218,0,19836,0.0,0.7363028953229399,0,13472515.40616247,-2195.60376,-15.603759999999966
2013-01-12 10:45:00,304.81624,6420.42,-6115.60376,3970.0,-39265.60376,2150,0,1856500,663000,1789,215,0,20113,0.0,0.7465850037119525,0,13472673.680031756,-2243.9067489999998,-93.90674899999976
2013-01-12 11:00:00,246.23425099999997,6460.141,-6213.906749,-11525.0,-51938.906749,17740,0,1710500,914500,1652,1774,0,20039,0.0,0.7438381588715665,0,13472566.203086302,-17847.972738,-107.97273800000039
2013-01-12 11:15:00,187.652262,6510.625,-6322.972738,-6500.0,-43472.972738,12830,0,1533000,743000,2229,1283,0,20160,0.0,0.7483296213808464,0,13472959.789057348,-12797.198660499998,32.80133950000163
2013-01-12 11:30:00,202.7417395,6499.9404,-6297.198660499999,-3835.0,-46022.1986605,10140,0,1795000,794500,1828,1014,0,19934,0.0,0.7399406087602078,0,13472601.390498264,-10120.375783,19.6242170000005
2013-01-12 11:45:00,217.83121699999998,6503.206999999999,-6285.3757829999995,-3980.0,-46735.375782999996,10270,0,1824000,809000,1971,1027,0,19704,0.0,0.7314031180400891,0,13472558.4045584,-10272.733605500001,-2.733605500001431
2013-01-12 12:00:00,232.9206945,6525.6543,-6292.733605500001,-9730.0,-51842.733605500005,16030,0,1791500,911000,2007,1603,0,19529,0.0,0.7249072011878248,0,13472492.598075503,-15970.944427999999,59.05557200000112
2013-01-12 12:15:00,248.010172,6488.9546,-6240.944428,-3695.0,-46065.944428,9940,0,1807000,796500,2274,994,0,19460,0.0,0.7223459539717891,0,13472587.399154821,-9904.32738725,35.67261275000055
2013-01-12 12:30:00,255.73561275,6465.063,-6209.32738725,-1250.0,-46109.32738725,7460,0,1933000,798000,2012,746,0,19467,0.0,0.7226057906458797,0,13472466.581212228,-7450.9666465,9.033353499999976
2013-01-12 12:45:00,263.4610535,6464.4277,-6200.9666465,5940.0,-39450.9666465,270,0,1960000,665000,2020,27,0,19671,0.0,0.7301781737193764,0,13472566.203086302,-181.76520574999995,88.23479425000005
2013-01-12 13:00:00,271.18649425,6392.9517,-6121.76520575,-2315.0,-46496.76520575,8440,0,1903500,807500,1680,844,0,19839,0.0,0.7364142538975501,0,13472484.781405644,-8432.619265000001,7.380734999998822
2013-01-12 13:15:00,278.91193499999997,6396.5312,-6117.619265,-6705.0,-47092.619265,12830,0,1714000,819500,1974,1283,0,19900,0.0,0.7386785449146251,0,13472658.902487174,-12829.311853,0.6881470000007539
2013-01-12 13:30:00,276.58614700000004,6400.898,-6124.311853,-7950.0,-48424.311853,14080,0,1718000,846000,2039,1408,0,19774,0.0,0.7340014847809948,0,13472627.267407842,-14044.762141,35.23785900000075
2013-01-12 13:45:00,274.260359,6369.0225,-6094.762140999999,-4285.0,-46769.762141,10380,0,1820000,813500,2095,1038,0,19579,0.0,0.7267631774313289,0,13472557.918723892,-10354.895429,25.10457099999985
2013-01-12 14:00:00,271.934571,6341.83,-6069.895429,-15205.0,-59094.895429,21280,0,1891500,1060500,2038,2128,0,18999,0.0,0.7052338530066815,0,13472281.890564121,-21286.393217,-6.393217000000732
2013-01-12 14:15:00,269.608783,6351.0019999999995,-6081.393217000002,-12120.0,-54981.393217000004,18210,0,1839500,978000,2699,1821,0,18607,0.0,0.6906829992576095,0,13472390.841320552,-18185.2754835,24.724516499998572
2013-01-12 14:30:00,261.2165165,6326.491999999999,-6065.275483500001,-13970.0,-62065.2754835,20040,0,2102000,1120000,2541,2004,0,17956,0.0,0.6665181885671864,0,13472090.641005745,-20030.140750000002,9.8592499999977
2013-01-12 14:45:00,252.82425,6312.965,-6060.140750000001,-12015.0,-62235.14075,18080,0,2208500,1123500,2956,1808,0,17321,0.0,0.6429472902746844,0,13472021.611886537,-18093.7250165,-13.725016500000493
2013-01-12 15:00:00,244.4319835,6323.156999999999,-6078.725016500001,-24330.0,-77628.7250165,30410,0,2361500,1431000,3067,3041,0,16289,0.0,0.6046399406087603,0,13471776.107594937,-30440.868283000003,-30.86828300000343
2013-01-12 15:15:00,236.039717,6346.908,-6110.868283000002,-11685.0,-65335.868283,17800,0,2377500,1184500,3987,1780,0,15830,0.0,0.5876020786933928,0,13471891.057138845,-17785.77279,14.227210000000923
2013-01-12 15:30:00,234.73891,6335.5117,-6100.77279,-4875.0,-67425.77279,10980,0,2823000,1226500,3440,1098,0,15402,0.0,0.5717149220489978,0,13471663.373672511,-11002.738897,-22.73889699999927
2013-01-12 15:45:00,233.43810299999998,6361.177,-6127.738896999998,6135.0,-55102.738896999996,0,0,2755500,979500,3619,0,0,15564,0.0,0.577728285077951,0,12971625.628464615,18.240796000000046,18.240796000000046
2013-01-12 16:00:00,232.137296,6348.8965,-6116.759204,635.0,-66291.759204,5490,0,3041000,1203500,2907,549,0,15545,0.0,0.5770230141054195,0,13471586.946277097,-5488.9682109999985,1.0317890000014813
2013-01-12 16:15:00,230.836489,6354.8047,-6123.9682109999985,-5310.0,-62523.968211,11440,0,2555000,1128000,3529,1144,0,16046,0.0,0.5956198960653304,0,13471828.92057027,-11469.6556685,-29.655668499999592
2013-01-12 16:30:00,225.15683149999998,6384.8125,-6159.6556685000005,-1225.0,-59734.6556685,7390,0,2618000,1071500,3194,739,0,16368,0.0,0.6075723830734967,0,13471825.698021147,-7459.905826,-69.90582600000016
2013-01-12 16:45:00,219.47717400000002,6454.383000000001,-6234.905826,-4490.0,-62834.905826,10730,0,2606000,1132000,3096,1073,0,16369,0.0,0.6076095025983668,0,13471802.006688964,-10757.7124835,-27.712483499999507
2013-01-12 17:00:00,213.7975165,6481.51,-6267.7124835,-14005.0,-72142.7124835,20280,0,2594000,1317500,3147,2028,0,15971,0.0,0.5928359317000742,0,13471722.06596778,-20364.373141,-84.37314100000003
2013-01-12 17:15:00,208.117859,6567.491,-6359.373141,-9860.0,-66059.373141,16220,0,2492500,1194000,3713,1622,0,15855,0.0,0.5885300668151447,0,13471827.183939228,-16279.711859,-59.711858999999095
2013-01-12 17:30:00,189.003141,6608.715,-6419.711859,-9825.0,-69994.711859,16250,0,2688000,1271500,3502,1625,0,15520,0.0,0.5760950259836675,0,13471701.18716848,-16299.889577,-49.88957699999992
2013-01-12 17:45:00,169.88842300000005,6644.778,-6474.889577,-920.0,-62474.889577,7400,0,2754500,1120000,3748,740,0,15444,0.0,0.5732739420935412,0,13471738.513164688,-7405.923295000001,-5.923295000001417
2013-01-12 18:00:00,150.77370499999995,6636.696999999999,-6485.923295000001,905.0,-63560.923295,5590,0,2899500,1141500,3317,559,0,15542,0.0,0.5769116555308093,0,13471666.87291177,-5561.529013,28.470986999999695
2013-01-12 18:15:00,131.65898700000002,6598.188,-6466.529013,3615.0,-58541.529013,2860,0,2785000,1041500,3324,286,0,15964,0.0,0.5925760950259836,0,13471760.324098274,-2768.8768442499986,91.12315575000139
2013-01-12 18:30:00,116.82485574999998,6500.7017,-6383.876844249999,4580.0,-55533.87684425,1810,0,2687000,983000,3065,181,0,16536,0.0,0.6138084632516704,0,13471835.399918245,-1794.9182754999983,15.081724500001656
2013-01-12 18:45:00,101.9907245,6476.909000000001,-6374.918275499998,6380.0,-49574.9182755,0,0,2479000,864000,2810,0,0,17254,0.0,0.640460282108389,0,13097792.321116926,0.605593249998492,0.605593249998492
2013-01-12 19:00:00,87.15659325,6466.5509999999995,-6379.3944067500015,6385.0,-48354.39440675,0,0,2418000,839500,2388,0,0,17751,0.0,0.6589086859688196,0,12903550.948389944,29.553861999999754,29.553861999999754
2013-01-12 19:15:00,72.322462,6427.7686,-6355.446138,6360.0,-42655.446138,0,0,2133000,726000,2263,0,0,18520,0.0,0.6874536005939124,0,12509576.092252718,77.70505475000027,77.70505475000027
2013-01-12 19:30:00,66.31635475,6348.6113,-6282.29494525,6285.0,-39707.29494525,0,0,1985500,668500,1934,0,0,19099,0.0,0.7089458054936897,0,12104073.133570338,12.191247499999918,12.191247499999918
2013-01-12 19:45:00,60.3102475,6333.119000000001,-6272.8087525,6275.0,-36197.8087525,0,0,1810000,598500,1649,0,0,19701,0.0,0.7312917594654789,0,11607332.737030415,48.988740249999864,48.988740249999864
2013-01-12 20:00:00,54.30414025,6280.3154,-6226.01125975,6230.0,-36026.01125975,0,0,1801500,596000,1479,0,0,20082,0.0,0.74543429844098,0,12007557.166759621,29.98163299999942,29.98163299999942
2013-01-12 20:15:00,48.298033,6248.3164,-6200.018367000001,6210.0,-32100.018367,0,0,1605500,518000,1441,0,0,20812,0.0,0.7725315515961396,0,12205481.117985925,86.51307025000006,86.51307025000006
2013-01-12 20:30:00,44.69007025000001,6168.177,-6123.48692975,5350.0,-34023.48692975,780,0,1663000,558000,1241,78,0,21258,0.0,0.789086859688196,0,13473033.100653011,-737.2323925000001,42.76760749999994
2013-01-12 20:45:00,41.0821075,6128.3145,-6087.2323925,6095.0,-26012.232392500002,0,0,1301000,398500,1304,0,0,22166,0.0,0.8227913882702301,0,13194389.048991358,50.95954474999962,50.95954474999962
2013-01-12 21:00:00,37.47414475,6081.5146,-6044.04045525,2815.0,-30269.04045525,3230,0,1352500,484500,938,323,0,22329,0.0,0.8288418708240535,0,13473667.301933032,-3144.802818,85.19718199999988
2013-01-12 21:15:00,33.866182,5993.669,-5959.802818,2025.0,-26934.802818,3940,0,1150500,419500,1096,394,0,22705,0.0,0.8427988121752041,0,13474291.175533611,-3830.2427152499986,109.75728475000142
2013-01-12 21:30:00,72.67628475,5927.919,-5855.242715249999,-1150.0,-28555.24271525,7010,0,1078000,454000,939,701,0,22938,0.0,0.8514476614699332,0,13474397.649363376,-6924.3436125,85.65638750000016
2013-01-12 21:45:00,111.4863875,5885.83,-5774.3436125,75.0,-26249.3436125,5700,0,1028000,409500,1023,570,0,23043,0.0,0.8553452115812917,0,13474686.847599154,-5608.870009750001,91.12999024999863
2013-01-12 22:00:00,150.29649025,5834.1665,-5683.870009750001,-1640.0,-27933.87000975,7330,0,1031000,445000,913,733,0,23076,0.0,0.8565701559020045,0,13474564.554388342,-7226.351406999999,103.6485930000008
2013-01-12 22:15:00,189.106593,5775.4580000000005,-5586.351406999999,3810.0,-21636.351407,1780,0,993500,321000,996,178,0,23316,0.0,0.865478841870824,0,13475125.570776256,-1596.7234867500001,183.27651324999988
2013-01-12 22:30:00,260.47521325,5667.1987,-5406.72348675,5415.0,-19331.72348675,0,0,967000,278500,718,0,0,23612,0.0,0.8764662212323683,0,12855850.57471265,170.9854335,170.9854335
2013-01-12 22:45:00,331.8438335,5575.8584,-5244.0145665,5245.0,-15269.0145665,0,0,763500,200500,622,0,0,23969,0.0,0.8897178916109874,0,11055836.526181355,132.6841537500004,132.6841537500004
2013-01-12 23:00:00,403.21245375,5515.5283,-5112.31584625,4775.0,-19737.31584625,340,0,970500,292500,448,34,0,23967,0.0,0.8896436525612472,0,13475334.653465342,-176.98392599999988,163.01607400000012
2013-01-12 23:15:00,474.581074,5426.565,-4951.983926,1635.0,-15376.983926,3320,0,603500,208500,635,332,0,24682,0.0,0.9161841128433557,0,13478299.44547135,-3153.1119097499986,166.88809025000137
